client_id,account_id,province,country,event_timestamp
3012,A00001442,British Columbia,Canada,2022-07-17 13:31:31.280778
2295,A00004995,Alberta,Canada,2022-07-20 08:12:12.280778
616,A00000120,Ontario,Canada,2022-07-18 05:47:02.280778
10654,A00004437,British Columbia,Canada,2022-07-20 19:06:22.280778
293,A00001505,Newfoundland & Labrador,Canada,2022-07-20 04:16:38.280778
5445,A00000702,Quebec,Canada,2022-07-22 21:45:44.280778
635,A00002065,Newfoundland & Labrador,Canada,2022-07-24 06:27:05.280778
13956,A00003962,British Columbia,Canada,2022-07-24 09:36:09.280778
3264,A00001752,British Columbia,Canada,2022-07-20 05:04:49.280778
218,A00002763,Alberta,Canada,2022-07-23 09:22:42.280778
5521,A00002727,Ontario,Canada,2022-07-16 12:55:30.280778
1792,A00002993,Ontario,Canada,2022-07-19 10:25:54.280778
11275,A00001347,British Columbia,Canada,2022-07-16 03:47:48.280778
1784,A00000228,Alberta,Canada,2022-07-25 18:30:41.280778
3469,A00003016,Alberta,Canada,2022-07-17 08:32:26.280778
811,A00002090,British Columbia,Canada,2022-07-24 18:42:23.280778
2010,A00002565,Newfoundland & Labrador,Canada,2022-07-19 11:48:48.280778
2888,A00001602,Ontario,Canada,2022-07-23 17:26:09.280778
3229,A00003586,Quebec,Canada,2022-07-16 04:12:26.280778
4266,A00001195,Ontario,Canada,2022-07-18 22:09:11.280778
8064,A00001263,Quebec,Canada,2022-07-25 03:11:14.280778
2810,A00002876,Ontario,Canada,2022-07-21 17:08:57.280778
1620,A00001365,Ontario,Canada,2022-07-24 09:52:48.280778
3969,A00000153,Ontario,Canada,2022-07-15 10:42:53.280778
76,A00002169,Alberta,Canada,2022-07-15 12:26:40.280778
12050,A00003698,Alberta,Canada,2022-07-25 19:29:38.280778
4368,A00000803,Newfoundland & Labrador,Canada,2022-07-17 01:32:50.280778
6485,A00003182,Quebec,Canada,2022-07-17 19:40:48.280778
891,A00002965,Alberta,Canada,2022-07-21 15:48:55.280778
3054,A00000612,British Columbia,Canada,2022-07-18 14:12:24.280778
3149,A00002281,Alberta,Canada,2022-07-24 21:30:19.280778
4458,A00003653,Ontario,Canada,2022-07-23 06:44:18.280778
4650,A00001381,British Columbia,Canada,2022-07-23 10:21:23.280778
364,A00005305,British Columbia,Canada,2022-07-25 19:19:22.280778
1749,A00000022,Alberta,Canada,2022-07-24 06:15:41.280778
3489,A00002996,Alberta,Canada,2022-07-25 11:57:21.280778
1894,A00004907,Alberta,Canada,2022-07-23 20:27:26.280778
4304,A00000978,Alberta,Canada,2022-07-18 15:46:02.280778
464,A00000164,British Columbia,Canada,2022-07-25 21:57:48.280778
6481,A00001831,Ontario,Canada,2022-07-25 05:05:42.280778
2314,A00003269,British Columbia,Canada,2022-07-24 14:01:03.280778
4195,A00001336,Alberta,Canada,2022-07-22 15:17:28.280778
1227,A00002886,Ontario,Canada,2022-07-22 16:34:37.280778
2735,A00001507,Alberta,Canada,2022-07-18 11:21:36.280778
203,A00001217,Newfoundland & Labrador,Canada,2022-07-15 16:09:00.280778
272,A00006510,Quebec,Canada,2022-07-20 12:23:10.280778
3723,A00003227,Ontario,Canada,2022-07-23 09:07:16.280778
2647,A00002898,British Columbia,Canada,2022-07-21 23:13:58.280778
1586,A00003252,Newfoundland & Labrador,Canada,2022-07-23 22:37:25.280778
5284,A00001550,British Columbia,Canada,2022-07-23 09:16:17.280778
3123,A00003872,British Columbia,Canada,2022-07-22 21:01:47.280778
5753,A00000485,Newfoundland & Labrador,Canada,2022-07-23 16:46:49.280778
4297,A00000090,Ontario,Canada,2022-07-17 01:29:00.280778
1373,A00000034,Quebec,Canada,2022-07-15 16:14:38.280778
556,A00000833,British Columbia,Canada,2022-07-23 00:55:53.280778
1372,A00000277,Newfoundland & Labrador,Canada,2022-07-18 10:58:46.280778
3029,A00003796,Ontario,Canada,2022-07-23 18:42:27.280778
4678,A00000588,Alberta,Canada,2022-07-22 08:19:56.280778
2163,A00000677,Ontario,Canada,2022-07-17 21:44:00.280778
10566,A00002650,Quebec,Canada,2022-07-25 02:32:57.280778
2813,A00003543,Newfoundland & Labrador,Canada,2022-07-16 04:21:31.280778
2350,A00003702,Ontario,Canada,2022-07-25 05:46:41.280778
1840,A00009859,Quebec,Canada,2022-07-18 23:09:15.280778
858,A00003700,Alberta,Canada,2022-07-16 00:07:04.280778
5283,A00001824,Quebec,Canada,2022-07-15 08:57:40.280778
1154,A00002559,Newfoundland & Labrador,Canada,2022-07-21 05:17:22.280778
769,A00008173,British Columbia,Canada,2022-07-24 06:38:49.280778
1069,A00003084,Alberta,Canada,2022-07-19 04:50:31.280778
2083,A00003777,Ontario,Canada,2022-07-21 04:20:15.280778
10555,A00007180,Ontario,Canada,2022-07-24 04:43:19.280778
4185,A00003466,Quebec,Canada,2022-07-18 01:13:47.280778
1298,A00003836,Ontario,Canada,2022-07-17 14:04:48.280778
1177,A00003212,British Columbia,Canada,2022-07-18 05:01:15.280778
4819,A00001760,Ontario,Canada,2022-07-16 06:21:26.280778
2172,A00004969,Newfoundland & Labrador,Canada,2022-07-22 04:26:39.280778
636,A00003692,British Columbia,Canada,2022-07-21 14:28:14.280778
3063,A00002891,Alberta,Canada,2022-07-22 20:35:46.280778
3869,A00000894,Ontario,Canada,2022-07-24 16:11:49.280778
4503,A00003224,Quebec,Canada,2022-07-20 01:31:01.280778
3806,A00001035,British Columbia,Canada,2022-07-15 04:19:57.280778
813,A00002908,Ontario,Canada,2022-07-15 16:33:46.280778
3162,A00001286,Ontario,Canada,2022-07-16 09:17:48.280778
175,A00000421,Newfoundland & Labrador,Canada,2022-07-25 03:43:15.280778
2397,A00002495,Quebec,Canada,2022-07-24 03:52:14.280778
2211,A00001481,Newfoundland & Labrador,Canada,2022-07-22 14:29:40.280778
946,A00002126,Alberta,Canada,2022-07-25 09:34:35.280778
2432,A00004981,Newfoundland & Labrador,Canada,2022-07-20 12:16:03.280778
1264,A00002449,Newfoundland & Labrador,Canada,2022-07-15 23:40:24.280778
39,A00003021,Ontario,Canada,2022-07-15 18:49:50.280778
3966,A00000973,Newfoundland & Labrador,Canada,2022-07-25 09:27:32.280778
11123,A00000486,Ontario,Canada,2022-07-25 13:25:58.280778
3087,A00001308,Newfoundland & Labrador,Canada,2022-07-19 09:21:23.280778
12464,A00004448,Alberta,Canada,2022-07-20 15:08:04.280778
8670,A00002241,Ontario,Canada,2022-07-18 04:59:13.280778
4259,A00001603,Alberta,Canada,2022-07-25 00:55:44.280778
2006,A00007487,Newfoundland & Labrador,Canada,2022-07-23 23:52:52.280778
1008,A00002688,Alberta,Canada,2022-07-18 19:39:12.280778
4623,A00000982,Quebec,Canada,2022-07-18 20:41:13.280778
9973,A00003274,Quebec,Canada,2022-07-25 13:06:41.280778
10,A00003430,Ontario,Canada,2022-07-23 02:08:35.280778
2380,A00000979,Ontario,Canada,2022-07-22 07:09:03.280778
1917,A00003448,Alberta,Canada,2022-07-17 10:49:16.280778
276,A00001296,Newfoundland & Labrador,Canada,2022-07-19 14:18:21.280778
5,A00003907,Ontario,Canada,2022-07-23 01:15:04.280778
4695,A00000735,British Columbia,Canada,2022-07-22 13:52:54.280778
3921,A00001678,Quebec,Canada,2022-07-23 20:02:13.280778
2622,A00001134,Ontario,Canada,2022-07-22 15:58:09.280778
3600,A00006440,Ontario,Canada,2022-07-19 10:06:02.280778
103,A00003660,Ontario,Canada,2022-07-24 21:44:51.280778
3300,A00001578,Newfoundland & Labrador,Canada,2022-07-21 04:52:20.280778
5409,A00001600,Newfoundland & Labrador,Canada,2022-07-16 22:04:17.280778
4545,A00000262,British Columbia,Canada,2022-07-21 22:34:20.280778
304,A00011054,Quebec,Canada,2022-07-18 01:21:25.280778
1460,A00000335,Ontario,Canada,2022-07-20 20:59:33.280778
1744,A00003854,British Columbia,Canada,2022-07-23 17:25:52.280778
4497,A00000004,Ontario,Canada,2022-07-15 02:29:10.280778
4336,A00001215,British Columbia,Canada,2022-07-19 21:28:47.280778
6764,A00000162,Newfoundland & Labrador,Canada,2022-07-24 11:36:37.280778
4298,A00002715,Quebec,Canada,2022-07-25 02:25:45.280778
2428,A00006636,Newfoundland & Labrador,Canada,2022-07-22 11:02:51.280778
966,A00006930,Alberta,Canada,2022-07-15 20:26:09.280778
536,A00001256,Ontario,Canada,2022-07-17 15:19:03.280778
4225,A00003279,Ontario,Canada,2022-07-18 22:35:45.280778
2803,A00002920,Newfoundland & Labrador,Canada,2022-07-23 23:54:46.280778
8276,A00003576,British Columbia,Canada,2022-07-17 08:11:04.280778
684,A00003670,British Columbia,Canada,2022-07-22 04:00:09.280778
1022,A00000373,Alberta,Canada,2022-07-22 20:38:45.280778
677,A00009528,Quebec,Canada,2022-07-17 21:50:13.280778
904,A00001660,Newfoundland & Labrador,Canada,2022-07-15 11:17:20.280778
975,A00003748,Quebec,Canada,2022-07-21 12:07:56.280778
3649,A00001611,Newfoundland & Labrador,Canada,2022-07-17 11:24:14.280778
13102,A00009640,Quebec,Canada,2022-07-23 22:41:17.280778
183,A00000244,Quebec,Canada,2022-07-18 12:59:16.280778
2997,A00000868,Newfoundland & Labrador,Canada,2022-07-25 03:12:14.280778
1542,A00002771,British Columbia,Canada,2022-07-17 05:10:15.280778
10095,A00003986,British Columbia,Canada,2022-07-15 01:38:51.280778
10479,A00001679,Ontario,Canada,2022-07-23 18:34:43.280778
3729,A00006461,Newfoundland & Labrador,Canada,2022-07-21 10:34:57.280778
976,A00000544,Ontario,Canada,2022-07-22 11:50:55.280778
2502,A00003163,British Columbia,Canada,2022-07-18 10:09:28.280778
5171,A00001670,Alberta,Canada,2022-07-19 18:39:45.280778
2766,A00003832,Alberta,Canada,2022-07-16 02:45:18.280778
1014,A00003238,Newfoundland & Labrador,Canada,2022-07-21 21:12:18.280778
2828,A00001027,Quebec,Canada,2022-07-20 09:49:42.280778
2869,A00000339,Quebec,Canada,2022-07-15 17:32:58.280778
1628,A00001765,Alberta,Canada,2022-07-21 12:26:36.280778
4054,A00003381,British Columbia,Canada,2022-07-17 13:58:27.280778
5788,A00003554,British Columbia,Canada,2022-07-17 06:48:49.280778
3896,A00002740,Newfoundland & Labrador,Canada,2022-07-24 00:04:48.280778
4098,A00000016,British Columbia,Canada,2022-07-25 07:16:38.280778
3850,A00000595,Ontario,Canada,2022-07-19 03:33:28.280778
2639,A00002612,British Columbia,Canada,2022-07-17 07:58:28.280778
4241,A00000315,Quebec,Canada,2022-07-18 13:01:15.280778
1481,A00002712,Newfoundland & Labrador,Canada,2022-07-25 08:44:28.280778
3396,A00003624,British Columbia,Canada,2022-07-22 23:24:05.280778
1530,A00003621,Quebec,Canada,2022-07-19 03:44:31.280778
1877,A00001405,Newfoundland & Labrador,Canada,2022-07-20 02:02:12.280778
1673,A00002724,British Columbia,Canada,2022-07-23 23:10:05.280778
12695,A00000392,Quebec,Canada,2022-07-23 19:01:12.280778
4157,A00001473,Alberta,Canada,2022-07-23 14:20:22.280778
4447,A00001589,British Columbia,Canada,2022-07-15 03:15:51.280778
246,A00001196,Quebec,Canada,2022-07-25 18:03:10.280778
3945,A00001388,Quebec,Canada,2022-07-16 02:50:39.280778
1745,A00003763,Ontario,Canada,2022-07-17 02:45:32.280778
4407,A00003752,Newfoundland & Labrador,Canada,2022-07-15 10:33:10.280778
7348,A00003751,Alberta,Canada,2022-07-19 05:57:27.280778
134,A00003894,Ontario,Canada,2022-07-25 14:03:47.280778
331,A00009188,Alberta,Canada,2022-07-23 14:00:52.280778
2489,A00000703,British Columbia,Canada,2022-07-25 06:38:12.280778
412,A00001540,Ontario,Canada,2022-07-25 20:43:00.280778
2124,A00002783,Alberta,Canada,2022-07-25 23:19:04.280778
1007,A00003887,Quebec,Canada,2022-07-23 08:32:40.280778
3317,A00003855,Newfoundland & Labrador,Canada,2022-07-25 00:11:56.280778
3183,A00010774,Alberta,Canada,2022-07-19 01:26:27.280778
4836,A00004543,Newfoundland & Labrador,Canada,2022-07-21 18:06:29.280778
2698,A00003658,Newfoundland & Labrador,Canada,2022-07-19 05:37:21.280778
5180,A00001756,British Columbia,Canada,2022-07-18 01:32:06.280778
8089,A00003592,Newfoundland & Labrador,Canada,2022-07-24 15:42:02.280778
2523,A00002544,Newfoundland & Labrador,Canada,2022-07-20 18:45:43.280778
4694,A00001455,Ontario,Canada,2022-07-23 15:41:25.280778
4314,A00003459,Quebec,Canada,2022-07-24 11:46:14.280778
7855,A00004086,British Columbia,Canada,2022-07-18 15:32:55.280778
3323,A00005726,British Columbia,Canada,2022-07-23 01:07:20.280778
3226,A00002201,Alberta,Canada,2022-07-16 02:54:48.280778
8091,A00000728,Newfoundland & Labrador,Canada,2022-07-23 12:43:51.280778
3179,A00001880,Quebec,Canada,2022-07-24 13:25:10.280778
2531,A00002961,Ontario,Canada,2022-07-18 01:51:21.280778
2049,A00001071,Ontario,Canada,2022-07-18 08:43:44.280778
1029,A00000271,British Columbia,Canada,2022-07-25 16:06:14.280778
859,A00002528,Newfoundland & Labrador,Canada,2022-07-25 18:55:22.280778
1505,A00000240,Newfoundland & Labrador,Canada,2022-07-20 11:57:29.280778
3973,A00007607,Alberta,Canada,2022-07-20 06:52:52.280778
2497,A00002684,British Columbia,Canada,2022-07-18 07:41:20.280778
2059,A00002383,British Columbia,Canada,2022-07-21 06:27:44.280778
3278,A00003453,Quebec,Canada,2022-07-23 11:28:17.280778
2602,A00003277,British Columbia,Canada,2022-07-17 04:33:57.280778
2825,A00000964,Alberta,Canada,2022-07-16 15:09:10.280778
4701,A00002947,Newfoundland & Labrador,Canada,2022-07-18 00:49:37.280778
1612,A00001892,Alberta,Canada,2022-07-18 17:12:08.280778
2934,A00009337,Quebec,Canada,2022-07-21 11:28:06.280778
757,A00005011,Alberta,Canada,2022-07-18 20:19:21.280778
8074,A00003151,Quebec,Canada,2022-07-16 04:08:36.280778
703,A00002192,Ontario,Canada,2022-07-18 21:02:12.280778
753,A00002299,Ontario,Canada,2022-07-18 13:36:22.280778
4528,A00000515,Alberta,Canada,2022-07-15 17:21:25.280778
3399,A00003098,Ontario,Canada,2022-07-25 17:44:31.280778
2322,A00004467,British Columbia,Canada,2022-07-21 02:21:19.280778
3947,A00002670,Newfoundland & Labrador,Canada,2022-07-20 00:52:04.280778
1201,A00003384,Ontario,Canada,2022-07-24 15:29:40.280778
1253,A00002022,Ontario,Canada,2022-07-20 16:41:05.280778
4353,A00002115,Alberta,Canada,2022-07-18 02:42:39.280778
4757,A00001866,Ontario,Canada,2022-07-17 19:36:47.280778
672,A00002366,Ontario,Canada,2022-07-20 14:16:53.280778
4504,A00003478,Ontario,Canada,2022-07-21 04:15:10.280778
129,A00002523,Newfoundland & Labrador,Canada,2022-07-22 18:32:16.280778
691,A00001827,Ontario,Canada,2022-07-19 07:14:44.280778
3079,A00003471,British Columbia,Canada,2022-07-16 07:16:08.280778
664,A00001583,Ontario,Canada,2022-07-21 09:26:48.280778
13044,A00000528,Newfoundland & Labrador,Canada,2022-07-19 18:00:32.280778
3319,A00002499,Alberta,Canada,2022-07-16 08:53:32.280778
1706,A00000697,Alberta,Canada,2022-07-20 09:50:18.280778
4377,A00001327,Newfoundland & Labrador,Canada,2022-07-17 12:55:46.280778
3438,A00004240,British Columbia,Canada,2022-07-23 18:14:13.280778
9362,A00002005,British Columbia,Canada,2022-07-25 09:30:03.280778
2015,A00002994,British Columbia,Canada,2022-07-22 04:38:14.280778
483,A00000913,Quebec,Canada,2022-07-19 01:04:47.280778
2022,A00000419,Alberta,Canada,2022-07-25 06:52:58.280778
4546,A00002147,Quebec,Canada,2022-07-17 20:58:05.280778
2881,A00004999,Newfoundland & Labrador,Canada,2022-07-23 10:23:28.280778
3880,A00003913,Newfoundland & Labrador,Canada,2022-07-23 06:17:20.280778
9316,A00003548,Quebec,Canada,2022-07-24 20:17:00.280778
6317,A00001743,Ontario,Canada,2022-07-24 02:01:51.280778
4904,A00000720,Quebec,Canada,2022-07-15 09:22:39.280778
2282,A00002141,Alberta,Canada,2022-07-23 03:09:08.280778
2430,A00000425,Alberta,Canada,2022-07-16 04:45:37.280778
1164,A00004488,Ontario,Canada,2022-07-19 18:51:37.280778
1749,A00008628,Quebec,Canada,2022-07-25 21:37:20.280778
3824,A00000885,Alberta,Canada,2022-07-21 23:32:02.280778
1945,A00000731,British Columbia,Canada,2022-07-20 07:41:08.280778
3899,A00001601,British Columbia,Canada,2022-07-20 18:42:40.280778
1063,A00001342,Ontario,Canada,2022-07-23 21:08:17.280778
3526,A00003186,Alberta,Canada,2022-07-16 02:15:09.280778
9833,A00000291,Quebec,Canada,2022-07-19 19:37:18.280778
1458,A00000320,British Columbia,Canada,2022-07-25 17:53:11.280778
4809,A00002347,Ontario,Canada,2022-07-23 02:29:37.280778
2291,A00000662,Ontario,Canada,2022-07-24 09:18:02.280778
3612,A00001456,Ontario,Canada,2022-07-16 15:14:31.280778
1623,A00003791,Newfoundland & Labrador,Canada,2022-07-16 11:26:55.280778
2750,A00002673,Alberta,Canada,2022-07-18 02:10:32.280778
4190,A00001050,Quebec,Canada,2022-07-18 10:36:23.280778
2589,A00003118,Quebec,Canada,2022-07-24 18:54:27.280778
1333,A00003017,Alberta,Canada,2022-07-21 20:59:31.280778
320,A00003911,Newfoundland & Labrador,Canada,2022-07-25 22:01:57.280778
4918,A00003998,Quebec,Canada,2022-07-17 12:45:28.280778
1831,A00002561,Newfoundland & Labrador,Canada,2022-07-20 04:26:13.280778
3954,A00001972,Quebec,Canada,2022-07-15 19:03:01.280778
1356,A00005366,Newfoundland & Labrador,Canada,2022-07-17 13:07:57.280778
8692,A00002146,British Columbia,Canada,2022-07-17 09:47:40.280778
2997,A00002765,British Columbia,Canada,2022-07-23 09:59:01.280778
3588,A00000850,Quebec,Canada,2022-07-15 01:25:31.280778
210,A00003139,Newfoundland & Labrador,Canada,2022-07-18 19:49:54.280778
11063,A00003192,Quebec,Canada,2022-07-25 08:10:34.280778
3994,A00002826,British Columbia,Canada,2022-07-18 14:20:44.280778
488,A00004585,Alberta,Canada,2022-07-23 02:56:27.280778
3766,A00000836,Ontario,Canada,2022-07-21 04:01:08.280778
1459,A00002757,Alberta,Canada,2022-07-18 17:10:32.280778
1003,A00002533,Ontario,Canada,2022-07-16 19:37:12.280778
11372,A00003856,Quebec,Canada,2022-07-24 01:57:00.280778
2048,A00000953,Quebec,Canada,2022-07-16 23:42:54.280778
4805,A00003878,Alberta,Canada,2022-07-24 05:17:09.280778
1282,A00003827,Newfoundland & Labrador,Canada,2022-07-19 16:57:19.280778
4501,A00002989,Newfoundland & Labrador,Canada,2022-07-19 10:59:26.280778
226,A00000808,British Columbia,Canada,2022-07-22 13:09:49.280778
1219,A00003865,Alberta,Canada,2022-07-17 17:53:58.280778
340,A00002498,Quebec,Canada,2022-07-15 20:25:49.280778
2766,A00005256,Ontario,Canada,2022-07-24 00:46:11.280778
1285,A00003745,Ontario,Canada,2022-07-21 11:13:53.280778
434,A00002261,Quebec,Canada,2022-07-15 01:34:58.280778
2645,A00003316,Ontario,Canada,2022-07-16 00:38:46.280778
4688,A00000655,Ontario,Canada,2022-07-23 13:32:47.280778
4509,A00000825,Newfoundland & Labrador,Canada,2022-07-23 16:52:52.280778
8287,A00003074,British Columbia,Canada,2022-07-21 23:28:28.280778
902,A00001598,British Columbia,Canada,2022-07-18 21:15:13.280778
2506,A00003432,Alberta,Canada,2022-07-17 03:00:21.280778
2507,A00003283,Newfoundland & Labrador,Canada,2022-07-25 14:21:56.280778
1630,A00000531,Ontario,Canada,2022-07-15 05:31:39.280778
2770,A00002122,British Columbia,Canada,2022-07-20 06:30:19.280778
3624,A00000949,Quebec,Canada,2022-07-15 15:09:14.280778
1940,A00001407,Quebec,Canada,2022-07-23 06:03:31.280778
4507,A00001355,Alberta,Canada,2022-07-16 11:34:17.280778
951,A00001069,Alberta,Canada,2022-07-25 22:57:45.280778
2553,A00000729,Quebec,Canada,2022-07-17 18:14:21.280778
193,A00004454,Quebec,Canada,2022-07-23 12:30:22.280778
2651,A00001708,Ontario,Canada,2022-07-19 08:40:30.280778
3202,A00003445,Quebec,Canada,2022-07-19 04:36:00.280778
4118,A00001899,British Columbia,Canada,2022-07-17 21:02:39.280778
10476,A00002836,Ontario,Canada,2022-07-16 04:33:53.280778
2195,A00009167,Newfoundland & Labrador,Canada,2022-07-22 17:57:54.280778
878,A00000764,Newfoundland & Labrador,Canada,2022-07-25 20:16:19.280778
674,A00001834,Ontario,Canada,2022-07-17 18:04:24.280778
2555,A00002199,Alberta,Canada,2022-07-17 05:32:23.280778
4456,A00000491,Alberta,Canada,2022-07-17 09:07:03.280778
3065,A00002595,British Columbia,Canada,2022-07-18 14:17:40.280778
4367,A00001520,Quebec,Canada,2022-07-20 23:00:55.280778
1640,A00000455,Newfoundland & Labrador,Canada,2022-07-22 09:15:08.280778
1937,A00010915,British Columbia,Canada,2022-07-17 03:55:42.280778
2790,A00003162,British Columbia,Canada,2022-07-19 05:03:11.280778
1427,A00001885,Newfoundland & Labrador,Canada,2022-07-21 14:30:33.280778
2099,A00002516,Alberta,Canada,2022-07-18 23:59:27.280778
1001,A00002461,Ontario,Canada,2022-07-18 16:46:31.280778
2994,A00004948,Ontario,Canada,2022-07-22 20:32:34.280778
2065,A00001190,Ontario,Canada,2022-07-24 03:30:03.280778
13201,A00003747,Ontario,Canada,2022-07-17 11:16:44.280778
6112,A00001640,British Columbia,Canada,2022-07-15 12:26:20.280778
1660,A00002288,Quebec,Canada,2022-07-21 01:36:48.280778
1948,A00000931,British Columbia,Canada,2022-07-18 00:35:03.280778
2454,A00002895,Ontario,Canada,2022-07-25 00:18:13.280778
4796,A00002772,Ontario,Canada,2022-07-23 09:08:31.280778
2191,A00001852,Newfoundland & Labrador,Canada,2022-07-22 03:29:46.280778
407,A00007176,Newfoundland & Labrador,Canada,2022-07-25 18:06:38.280778
323,A00000473,Quebec,Canada,2022-07-22 04:01:06.280778
1536,A00001108,Ontario,Canada,2022-07-22 23:47:48.280778
4820,A00010905,Alberta,Canada,2022-07-18 15:48:54.280778
13608,A00003344,Ontario,Canada,2022-07-23 01:50:20.280778
