account_id,district_id,frequency,parseddate,year,month,day,date,event_timestamp
A00001397,17,Monthly Issuance,2013-03-22,2013,3,22,2013-03-22,2022-07-18 00:09:42.988334
A00003785,10,Monthly Issuance,2013-03-24,2013,3,24,2013-03-24,2022-07-24 06:34:06.988334
A00000623,1,Monthly Issuance,2013-03-24,2013,3,24,2013-03-24,2022-07-24 17:23:57.988334
A00008260,31,Monthly Issuance,2013-03-24,2013,3,24,2013-03-24,2022-07-23 20:22:01.988334
A00003678,1,Monthly Issuance,2013-03-24,2013,3,24,2013-03-24,2022-07-23 12:07:38.988334
A00003001,1,Monthly Issuance,2013-03-24,2013,3,24,2013-03-24,2022-07-15 01:11:54.988334
A00000655,53,Monthly Issuance,2013-03-24,2013,3,24,2013-03-24,2022-07-16 20:29:17.988334
A00004093,1,Monthly Issuance,2013-03-25,2013,3,25,2013-03-25,2022-07-19 09:17:19.988334
A00003260,68,Monthly Issuance,2013-03-25,2013,3,25,2013-03-25,2022-07-25 11:58:08.988334
A00002528,65,Monthly Issuance,2013-03-25,2013,3,25,2013-03-25,2022-07-23 11:26:19.988334
A00002011,75,Monthly Issuance,2013-03-25,2013,3,25,2013-03-25,2022-07-16 09:23:27.988334
A00001721,68,Monthly Issuance,2013-03-25,2013,3,25,2013-03-25,2022-07-25 04:08:48.988334
A00001332,59,Monthly Issuance,2013-03-25,2013,3,25,2013-03-25,2022-07-25 16:16:04.988334
A00001402,74,Monthly Issuance,2013-03-26,2013,3,26,2013-03-26,2022-07-18 08:43:01.988334
A00003283,68,Monthly Issuance,2013-03-26,2013,3,26,2013-03-26,2022-07-17 06:02:36.988334
A00003781,31,Monthly Issuance,2013-03-26,2013,3,26,2013-03-26,2022-07-21 05:51:14.988334
A00007203,71,Monthly Issuance,2013-03-26,2013,3,26,2013-03-26,2022-07-16 08:00:56.988334
A00001065,72,Monthly Issuance,2013-03-27,2013,3,27,2013-03-27,2022-07-15 00:45:22.988334
A00003076,54,Monthly Issuance,2013-03-27,2013,3,27,2013-03-27,2022-07-24 12:11:23.988334
A00004347,1,Monthly Issuance,2013-03-27,2013,3,27,2013-03-27,2022-07-25 13:32:14.988334
A00001157,7,Monthly Issuance,2013-03-27,2013,3,27,2013-03-27,2022-07-17 17:39:36.988334
A00009403,1,Weekly Issuance,2013-03-27,2013,3,27,2013-03-27,2022-07-18 11:23:02.988334
A00001874,9,Monthly Issuance,2013-03-27,2013,3,27,2013-03-27,2022-07-22 15:16:55.988334
A00001115,34,Monthly Issuance,2013-03-27,2013,3,27,2013-03-27,2022-07-19 19:36:36.988334
A00003586,59,Monthly Issuance,2013-03-27,2013,3,27,2013-03-27,2022-07-19 19:21:11.988334
A00000062,47,Monthly Issuance,2013-03-28,2013,3,28,2013-03-28,2022-07-18 07:03:48.988334
A00001771,69,Monthly Issuance,2013-03-28,2013,3,28,2013-03-28,2022-07-15 12:19:32.988334
A00005483,13,Monthly Issuance,2013-03-28,2013,3,28,2013-03-28,2022-07-21 02:08:15.988334
A00008330,48,Monthly Issuance,2013-03-28,2013,3,28,2013-03-28,2022-07-16 03:14:07.988334
A00000187,5,Monthly Issuance,2013-03-28,2013,3,28,2013-03-28,2022-07-22 00:26:13.988334
A00000423,12,Monthly Issuance,2013-03-28,2013,3,28,2013-03-28,2022-07-22 10:56:12.988334
A00006425,31,Monthly Issuance,2013-03-29,2013,3,29,2013-03-29,2022-07-22 04:11:32.988334
A00002493,62,Monthly Issuance,2013-03-29,2013,3,29,2013-03-29,2022-07-15 07:48:11.988334
A00002896,29,Monthly Issuance,2013-03-30,2013,3,30,2013-03-30,2022-07-15 16:38:19.988334
A00002245,29,Monthly Issuance,2013-03-30,2013,3,30,2013-03-30,2022-07-25 21:12:09.988334
A00003923,52,Monthly Issuance,2013-03-30,2013,3,30,2013-03-30,2022-07-23 08:41:02.988334
A00001898,70,Monthly Issuance,2013-04-01,2013,4,1,2013-04-01,2022-07-22 15:44:59.988334
A00003367,1,Monthly Issuance,2013-04-01,2013,4,1,2013-04-01,2022-07-22 12:14:06.988334
A00003391,74,Monthly Issuance,2013-04-01,2013,4,1,2013-04-01,2022-07-23 08:32:15.988334
A00008519,23,Monthly Issuance,2013-04-02,2013,4,2,2013-04-02,2022-07-18 18:09:55.988334
A00001780,1,Monthly Issuance,2013-04-02,2013,4,2,2013-04-02,2022-07-25 12:50:49.988334
A00003915,65,Monthly Issuance,2013-04-02,2013,4,2,2013-04-02,2022-07-21 00:22:59.988334
A00003980,75,Monthly Issuance,2013-04-03,2013,4,3,2013-04-03,2022-07-20 07:48:20.988334
A00004350,63,Monthly Issuance,2013-04-04,2013,4,4,2013-04-04,2022-07-21 07:06:49.988334
A00000686,41,Monthly Issuance,2013-04-04,2013,4,4,2013-04-04,2022-07-22 20:05:29.988334
A00000362,15,Monthly Issuance,2013-04-04,2013,4,4,2013-04-04,2022-07-15 20:12:59.988334
A00000299,77,Monthly Issuance,2013-04-05,2013,4,5,2013-04-05,2022-07-23 11:21:57.988334
A00002488,5,Monthly Issuance,2013-04-06,2013,4,6,2013-04-06,2022-07-23 02:00:12.988334
A00002985,71,Monthly Issuance,2013-04-06,2013,4,6,2013-04-06,2022-07-24 21:06:38.988334
A00000385,5,Monthly Issuance,2013-04-07,2013,4,7,2013-04-07,2022-07-15 17:40:24.988334
A00002817,56,Monthly Issuance,2013-04-07,2013,4,7,2013-04-07,2022-07-18 22:31:41.988334
A00002056,58,Monthly Issuance,2013-04-07,2013,4,7,2013-04-07,2022-07-21 22:22:43.988334
A00002002,1,Monthly Issuance,2013-04-08,2013,4,8,2013-04-08,2022-07-23 10:17:18.988334
A00000748,10,Monthly Issuance,2013-04-08,2013,4,8,2013-04-08,2022-07-19 04:18:39.988334
A00000220,72,Monthly Issuance,2013-04-09,2013,4,9,2013-04-09,2022-07-18 00:47:30.988334
A00001422,68,Monthly Issuance,2013-04-09,2013,4,9,2013-04-09,2022-07-25 08:17:48.988334
A00001147,44,Monthly Issuance,2013-04-10,2013,4,10,2013-04-10,2022-07-23 11:53:44.988334
A00003788,70,Monthly Issuance,2013-04-10,2013,4,10,2013-04-10,2022-07-21 10:59:03.988334
A00001891,32,Monthly Issuance,2013-04-10,2013,4,10,2013-04-10,2022-07-24 06:51:42.988334
A00001239,1,Monthly Issuance,2013-04-10,2013,4,10,2013-04-10,2022-07-21 13:54:17.988334
A00008321,77,Monthly Issuance,2013-04-12,2013,4,12,2013-04-12,2022-07-18 13:31:12.988334
A00003213,51,Monthly Issuance,2013-04-12,2013,4,12,2013-04-12,2022-07-23 06:23:50.988334
A00002838,3,Weekly Issuance,2013-04-13,2013,4,13,2013-04-13,2022-07-23 13:43:21.988334
A00003644,38,Monthly Issuance,2013-04-13,2013,4,13,2013-04-13,2022-07-18 00:12:47.988334
A00004318,33,Weekly Issuance,2013-04-13,2013,4,13,2013-04-13,2022-07-24 12:20:19.988334
A00002648,51,Monthly Issuance,2013-04-13,2013,4,13,2013-04-13,2022-07-25 08:53:05.988334
A00002313,26,Weekly Issuance,2013-04-13,2013,4,13,2013-04-13,2022-07-19 23:51:58.988334
A00005428,24,Monthly Issuance,2013-04-14,2013,4,14,2013-04-14,2022-07-23 13:56:45.988334
A00007123,64,Issuance After Transaction,2013-04-14,2013,4,14,2013-04-14,2022-07-24 21:43:43.988334
A00000279,39,Monthly Issuance,2013-04-14,2013,4,14,2013-04-14,2022-07-16 20:07:52.988334
A00000104,37,Monthly Issuance,2013-04-15,2013,4,15,2013-04-15,2022-07-16 08:20:59.988334
A00000497,55,Monthly Issuance,2013-04-15,2013,4,15,2013-04-15,2022-07-17 12:33:48.988334
A00001152,45,Monthly Issuance,2013-04-15,2013,4,15,2013-04-15,2022-07-18 01:32:24.988334
A00000083,26,Monthly Issuance,2013-04-16,2013,4,16,2013-04-16,2022-07-19 18:14:17.988334
A00002008,52,Monthly Issuance,2013-04-16,2013,4,16,2013-04-16,2022-07-17 19:16:08.988334
A00003327,45,Monthly Issuance,2013-04-16,2013,4,16,2013-04-16,2022-07-24 08:00:10.988334
A00005740,43,Monthly Issuance,2013-04-16,2013,4,16,2013-04-16,2022-07-18 03:23:07.988334
A00008132,5,Weekly Issuance,2013-04-17,2013,4,17,2013-04-17,2022-07-20 11:11:52.988334
A00010738,45,Weekly Issuance,2013-04-17,2013,4,17,2013-04-17,2022-07-21 15:37:37.988334
A00002216,74,Monthly Issuance,2013-04-17,2013,4,17,2013-04-17,2022-07-23 08:02:39.988334
A00001815,66,Monthly Issuance,2013-04-17,2013,4,17,2013-04-17,2022-07-18 05:16:42.988334
A00002823,57,Monthly Issuance,2013-04-18,2013,4,18,2013-04-18,2022-07-16 14:58:09.988334
A00004321,47,Monthly Issuance,2013-04-18,2013,4,18,2013-04-18,2022-07-17 19:52:29.988334
A00001773,33,Monthly Issuance,2013-04-19,2013,4,19,2013-04-19,2022-07-16 15:08:05.988334
A00007454,4,Monthly Issuance,2013-04-19,2013,4,19,2013-04-19,2022-07-24 09:35:09.988334
A00000188,54,Monthly Issuance,2013-04-20,2013,4,20,2013-04-20,2022-07-17 15:15:25.988334
A00010973,18,Weekly Issuance,2013-04-20,2013,4,20,2013-04-20,2022-07-23 23:57:13.988334
A00002599,48,Monthly Issuance,2013-04-20,2013,4,20,2013-04-20,2022-07-24 17:59:06.988334
A00001166,11,Monthly Issuance,2013-04-21,2013,4,21,2013-04-21,2022-07-15 07:52:48.988334
A00000504,73,Monthly Issuance,2013-04-21,2013,4,21,2013-04-21,2022-07-17 16:26:31.988334
A00001518,67,Monthly Issuance,2013-04-21,2013,4,21,2013-04-21,2022-07-18 22:49:54.988334
A00002189,75,Monthly Issuance,2013-04-22,2013,4,22,2013-04-22,2022-07-24 18:06:56.988334
A00006040,1,Monthly Issuance,2013-04-22,2013,4,22,2013-04-22,2022-07-24 02:46:02.988334
A00002876,52,Monthly Issuance,2013-04-22,2013,4,22,2013-04-22,2022-07-15 07:50:51.988334
A00001505,69,Monthly Issuance,2013-04-23,2013,4,23,2013-04-23,2022-07-25 11:40:07.988334
A00006897,48,Monthly Issuance,2013-04-23,2013,4,23,2013-04-23,2022-07-23 09:27:57.988334
A00004377,28,Monthly Issuance,2013-04-24,2013,4,24,2013-04-24,2022-07-15 21:26:15.988334
A00000717,75,Monthly Issuance,2013-04-24,2013,4,24,2013-04-24,2022-07-20 22:36:43.988334
A00009707,70,Monthly Issuance,2013-04-24,2013,4,24,2013-04-24,2022-07-25 04:27:21.988334
A00002814,72,Monthly Issuance,2013-04-25,2013,4,25,2013-04-25,2022-07-21 05:17:21.988334
A00003068,59,Monthly Issuance,2013-04-25,2013,4,25,2013-04-25,2022-07-16 20:50:25.988334
A00001476,61,Monthly Issuance,2013-04-26,2013,4,26,2013-04-26,2022-07-24 14:18:22.988334
A00000897,38,Monthly Issuance,2013-04-26,2013,4,26,2013-04-26,2022-07-15 03:07:23.988334
A00000977,1,Monthly Issuance,2013-04-26,2013,4,26,2013-04-26,2022-07-20 01:07:51.988334
A00002639,17,Monthly Issuance,2013-04-26,2013,4,26,2013-04-26,2022-07-19 11:08:24.988334
A00001032,11,Monthly Issuance,2013-04-26,2013,4,26,2013-04-26,2022-07-20 00:32:09.988334
A00000928,20,Monthly Issuance,2013-04-26,2013,4,26,2013-04-26,2022-07-19 10:43:05.988334
A00000168,31,Monthly Issuance,2013-04-27,2013,4,27,2013-04-27,2022-07-23 18:58:04.988334
A00002175,1,Monthly Issuance,2013-04-27,2013,4,27,2013-04-27,2022-07-23 07:26:34.988334
A00010105,55,Monthly Issuance,2013-04-28,2013,4,28,2013-04-28,2022-07-15 04:40:32.988334
A00001392,60,Monthly Issuance,2013-04-28,2013,4,28,2013-04-28,2022-07-21 19:08:30.988334
A00003697,45,Monthly Issuance,2013-04-29,2013,4,29,2013-04-29,2022-07-22 07:33:46.988334
A00005313,40,Monthly Issuance,2013-04-29,2013,4,29,2013-04-29,2022-07-18 23:08:37.988334
A00002222,47,Monthly Issuance,2013-05-01,2013,5,1,2013-05-01,2022-07-23 20:10:53.988334
A00002641,7,Monthly Issuance,2013-05-02,2013,5,2,2013-05-02,2022-07-22 06:14:51.988334
A00005423,15,Monthly Issuance,2013-05-02,2013,5,2,2013-05-02,2022-07-22 01:29:32.988334
A00002609,73,Monthly Issuance,2013-05-03,2013,5,3,2013-05-03,2022-07-22 15:43:38.988334
A00005472,1,Monthly Issuance,2013-05-04,2013,5,4,2013-05-04,2022-07-24 22:04:37.988334
A00002932,72,Monthly Issuance,2013-05-04,2013,5,4,2013-05-04,2022-07-16 06:14:50.988334
A00004254,70,Monthly Issuance,2013-05-04,2013,5,4,2013-05-04,2022-07-22 15:31:15.988334
A00003965,31,Monthly Issuance,2013-05-04,2013,5,4,2013-05-04,2022-07-16 23:55:23.988334
A00010656,8,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05,2022-07-25 04:18:41.988334
A00000887,1,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05,2022-07-20 16:09:42.988334
A00004743,64,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05,2022-07-15 21:30:43.988334
A00001048,35,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05,2022-07-15 15:47:36.988334
A00001671,6,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05,2022-07-24 14:26:00.988334
A00001236,19,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05,2022-07-25 14:47:16.988334
A00001822,30,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05,2022-07-16 12:01:37.988334
A00003316,28,Monthly Issuance,2013-05-06,2013,5,6,2013-05-06,2022-07-22 12:28:09.988334
A00002037,20,Monthly Issuance,2013-05-06,2013,5,6,2013-05-06,2022-07-20 03:18:50.988334
A00010079,62,Monthly Issuance,2013-05-06,2013,5,6,2013-05-06,2022-07-20 07:49:39.988334
A00003999,35,Monthly Issuance,2013-05-06,2013,5,6,2013-05-06,2022-07-23 08:36:40.988334
A00000551,77,Monthly Issuance,2013-05-07,2013,5,7,2013-05-07,2022-07-16 14:31:02.988334
A00001200,33,Monthly Issuance,2013-05-07,2013,5,7,2013-05-07,2022-07-20 15:38:53.988334
A00001161,66,Monthly Issuance,2013-05-08,2013,5,8,2013-05-08,2022-07-20 01:51:48.988334
A00005372,48,Monthly Issuance,2013-05-08,2013,5,8,2013-05-08,2022-07-23 23:00:46.988334
A00003050,60,Monthly Issuance,2013-05-08,2013,5,8,2013-05-08,2022-07-21 04:41:29.988334
A00001784,59,Monthly Issuance,2013-05-08,2013,5,8,2013-05-08,2022-07-15 05:28:51.988334
A00001603,1,Monthly Issuance,2013-05-09,2013,5,9,2013-05-09,2022-07-20 11:09:35.988334
A00001887,68,Monthly Issuance,2013-05-09,2013,5,9,2013-05-09,2022-07-19 00:02:43.988334
A00001644,1,Monthly Issuance,2013-05-09,2013,5,9,2013-05-09,2022-07-18 06:20:17.988334
A00001658,73,Monthly Issuance,2013-05-10,2013,5,10,2013-05-10,2022-07-24 03:07:59.988334
A00000044,32,Monthly Issuance,2013-05-10,2013,5,10,2013-05-10,2022-07-19 02:50:21.988334
A00001039,70,Weekly Issuance,2013-05-10,2013,5,10,2013-05-10,2022-07-25 13:51:08.988334
A00001071,68,Weekly Issuance,2013-05-10,2013,5,10,2013-05-10,2022-07-16 12:10:41.988334
A00002410,54,Monthly Issuance,2013-05-11,2013,5,11,2013-05-11,2022-07-21 02:02:15.988334
A00002523,10,Monthly Issuance,2013-05-11,2013,5,11,2013-05-11,2022-07-17 11:06:18.988334
A00000790,54,Monthly Issuance,2013-05-11,2013,5,11,2013-05-11,2022-07-22 07:54:55.988334
A00002583,62,Monthly Issuance,2013-05-11,2013,5,11,2013-05-11,2022-07-20 21:58:24.988334
A00001782,8,Monthly Issuance,2013-05-12,2013,5,12,2013-05-12,2022-07-21 04:48:45.988334
A00000751,3,Monthly Issuance,2013-05-12,2013,5,12,2013-05-12,2022-07-17 22:12:24.988334
A00002061,24,Monthly Issuance,2013-05-12,2013,5,12,2013-05-12,2022-07-16 05:43:07.988334
A00008261,13,Monthly Issuance,2013-05-12,2013,5,12,2013-05-12,2022-07-16 14:06:08.988334
A00002321,35,Monthly Issuance,2013-05-13,2013,5,13,2013-05-13,2022-07-16 11:47:32.988334
A00001334,74,Monthly Issuance,2013-05-14,2013,5,14,2013-05-14,2022-07-18 14:08:15.988334
A00003649,54,Monthly Issuance,2013-05-14,2013,5,14,2013-05-14,2022-07-24 00:20:26.988334
A00000555,24,Monthly Issuance,2013-05-15,2013,5,15,2013-05-15,2022-07-20 02:06:19.988334
A00003173,39,Monthly Issuance,2013-05-15,2013,5,15,2013-05-15,2022-07-15 04:34:36.988334
A00000863,71,Monthly Issuance,2013-05-16,2013,5,16,2013-05-16,2022-07-19 17:56:18.988334
A00003181,42,Monthly Issuance,2013-05-16,2013,5,16,2013-05-16,2022-07-15 05:19:25.988334
A00003210,1,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17,2022-07-21 06:33:03.988334
A00000489,16,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17,2022-07-19 22:45:51.988334
A00000947,59,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17,2022-07-25 17:06:28.988334
A00003284,64,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17,2022-07-18 00:50:33.988334
A00001610,52,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17,2022-07-23 20:42:40.988334
A00004225,55,Monthly Issuance,2013-05-18,2013,5,18,2013-05-18,2022-07-25 20:27:30.988334
A00001412,64,Monthly Issuance,2013-05-18,2013,5,18,2013-05-18,2022-07-25 07:36:41.988334
A00001937,36,Monthly Issuance,2013-05-18,2013,5,18,2013-05-18,2022-07-17 17:37:31.988334
A00000991,39,Monthly Issuance,2013-05-18,2013,5,18,2013-05-18,2022-07-16 00:47:19.988334
A00001180,20,Monthly Issuance,2013-05-19,2013,5,19,2013-05-19,2022-07-19 21:01:00.988334
A00002758,70,Monthly Issuance,2013-05-19,2013,5,19,2013-05-19,2022-07-22 12:44:30.988334
A00002711,58,Monthly Issuance,2013-05-19,2013,5,19,2013-05-19,2022-07-22 22:47:41.988334
A00001652,74,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20,2022-07-19 16:22:19.988334
A00003099,70,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20,2022-07-19 15:11:42.988334
A00011111,1,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20,2022-07-22 02:09:40.988334
A00009591,74,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20,2022-07-16 15:52:26.988334
A00009828,11,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20,2022-07-18 03:46:20.988334
A00005385,44,Weekly Issuance,2013-05-21,2013,5,21,2013-05-21,2022-07-23 19:55:08.988334
A00000023,30,Monthly Issuance,2013-05-22,2013,5,22,2013-05-22,2022-07-17 08:00:29.988334
A00002645,54,Monthly Issuance,2013-05-22,2013,5,22,2013-05-22,2022-07-24 21:32:56.988334
A00002991,19,Monthly Issuance,2013-05-22,2013,5,22,2013-05-22,2022-07-15 02:39:49.988334
A00003469,76,Monthly Issuance,2013-05-22,2013,5,22,2013-05-22,2022-07-25 10:01:41.988334
A00001851,55,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23,2022-07-19 01:48:29.988334
A00003844,67,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23,2022-07-16 13:10:03.988334
A00001442,23,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23,2022-07-25 23:07:52.988334
A00003064,40,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23,2022-07-22 11:04:14.988334
A00003558,4,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23,2022-07-25 23:00:21.988334
A00001534,1,Monthly Issuance,2013-05-24,2013,5,24,2013-05-24,2022-07-15 03:34:50.988334
A00000334,1,Monthly Issuance,2013-05-24,2013,5,24,2013-05-24,2022-07-25 23:08:34.988334
A00001786,1,Monthly Issuance,2013-05-25,2013,5,25,2013-05-25,2022-07-23 11:38:21.988334
A00001272,40,Weekly Issuance,2013-05-25,2013,5,25,2013-05-25,2022-07-15 14:01:08.988334
A00002436,67,Monthly Issuance,2013-05-25,2013,5,25,2013-05-25,2022-07-23 13:57:33.988334
A00003796,53,Monthly Issuance,2013-05-25,2013,5,25,2013-05-25,2022-07-16 05:12:56.988334
A00000119,27,Monthly Issuance,2013-05-25,2013,5,25,2013-05-25,2022-07-21 13:59:31.988334
A00003063,72,Monthly Issuance,2013-05-26,2013,5,26,2013-05-26,2022-07-24 06:40:56.988334
A00000018,43,Weekly Issuance,2013-05-26,2013,5,26,2013-05-26,2022-07-19 00:04:53.988334
A00011320,44,Monthly Issuance,2013-05-26,2013,5,26,2013-05-26,2022-07-20 18:46:14.988334
A00003888,39,Monthly Issuance,2013-05-27,2013,5,27,2013-05-27,2022-07-20 02:32:45.988334
A00001584,30,Monthly Issuance,2013-05-27,2013,5,27,2013-05-27,2022-07-21 07:14:32.988334
A00005546,43,Monthly Issuance,2013-05-28,2013,5,28,2013-05-28,2022-07-23 11:08:59.988334
A00002029,55,Monthly Issuance,2013-05-29,2013,5,29,2013-05-29,2022-07-25 04:43:07.988334
A00010911,1,Weekly Issuance,2013-05-29,2013,5,29,2013-05-29,2022-07-19 01:06:42.988334
A00002467,33,Monthly Issuance,2013-05-29,2013,5,29,2013-05-29,2022-07-25 00:16:52.988334
A00002962,1,Monthly Issuance,2013-05-30,2013,5,30,2013-05-30,2022-07-17 14:16:22.988334
A00000165,25,Monthly Issuance,2013-06-01,2013,6,1,2013-06-01,2022-07-24 09:31:28.988334
A00001617,45,Monthly Issuance,2013-06-01,2013,6,1,2013-06-01,2022-07-18 10:55:14.988334
A00000327,54,Monthly Issuance,2013-06-02,2013,6,2,2013-06-02,2022-07-24 17:00:09.988334
A00002068,21,Monthly Issuance,2013-06-02,2013,6,2,2013-06-02,2022-07-20 15:19:11.988334
A00004448,60,Monthly Issuance,2013-06-02,2013,6,2,2013-06-02,2022-07-17 12:09:17.988334
A00000640,32,Monthly Issuance,2013-06-02,2013,6,2,2013-06-02,2022-07-15 14:40:36.988334
A00000510,1,Weekly Issuance,2013-06-02,2013,6,2,2013-06-02,2022-07-18 17:11:51.988334
A00002534,61,Monthly Issuance,2013-06-03,2013,6,3,2013-06-03,2022-07-19 00:54:26.988334
A00001018,7,Monthly Issuance,2013-06-03,2013,6,3,2013-06-03,2022-07-25 01:43:16.988334
A00001285,65,Monthly Issuance,2013-06-04,2013,6,4,2013-06-04,2022-07-17 06:43:34.988334
A00003670,27,Monthly Issuance,2013-06-04,2013,6,4,2013-06-04,2022-07-25 02:57:10.988334
A00001743,51,Monthly Issuance,2013-06-04,2013,6,4,2013-06-04,2022-07-18 11:04:37.988334
A00003072,8,Monthly Issuance,2013-06-05,2013,6,5,2013-06-05,2022-07-19 03:58:49.988334
A00002146,31,Monthly Issuance,2013-06-05,2013,6,5,2013-06-05,2022-07-22 16:05:18.988334
A00004576,27,Monthly Issuance,2013-06-05,2013,6,5,2013-06-05,2022-07-15 01:19:11.988334
A00003258,53,Monthly Issuance,2013-06-05,2013,6,5,2013-06-05,2022-07-19 17:08:43.988334
A00002176,67,Monthly Issuance,2013-06-06,2013,6,6,2013-06-06,2022-07-15 07:49:17.988334
A00008934,51,Monthly Issuance,2013-06-06,2013,6,6,2013-06-06,2022-07-21 10:42:08.988334
A00001999,70,Monthly Issuance,2013-06-06,2013,6,6,2013-06-06,2022-07-15 23:07:09.988334
A00002741,15,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07,2022-07-24 04:15:34.988334
A00004427,32,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07,2022-07-22 17:28:32.988334
A00003682,70,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07,2022-07-16 23:20:36.988334
A00002862,33,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07,2022-07-24 16:51:26.988334
A00003032,5,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07,2022-07-18 04:36:26.988334
A00000701,69,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-16 10:42:54.988334
A00006281,56,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-22 19:52:18.988334
A00000306,16,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-23 15:42:18.988334
A00001207,67,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-15 06:45:56.988334
A00001247,25,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-18 00:01:10.988334
A00005343,64,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-18 18:04:56.988334
A00005129,68,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-19 08:50:59.988334
A00003713,14,Weekly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-18 04:36:46.988334
A00002327,19,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-15 12:09:46.988334
A00000774,1,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08,2022-07-18 15:53:55.988334
A00001990,1,Monthly Issuance,2013-06-09,2013,6,9,2013-06-09,2022-07-19 12:24:50.988334
A00002388,30,Monthly Issuance,2013-06-09,2013,6,9,2013-06-09,2022-07-23 17:55:33.988334
A00003566,21,Monthly Issuance,2013-06-09,2013,6,9,2013-06-09,2022-07-23 02:28:35.988334
A00010266,54,Monthly Issuance,2013-06-10,2013,6,10,2013-06-10,2022-07-20 00:49:13.988334
A00003771,22,Monthly Issuance,2013-06-11,2013,6,11,2013-06-11,2022-07-21 00:34:33.988334
A00001978,57,Weekly Issuance,2013-06-11,2013,6,11,2013-06-11,2022-07-24 11:40:37.988334
A00002022,72,Monthly Issuance,2013-06-11,2013,6,11,2013-06-11,2022-07-17 08:12:23.988334
A00003542,49,Monthly Issuance,2013-06-11,2013,6,11,2013-06-11,2022-07-23 17:24:43.988334
