disp_id,client_id,account_id,type,event_timestamp
D00000463,463,A00000383,Owner,2022-07-18 23:21:22.719715
D00000464,464,A00000384,Owner,2022-07-21 12:55:26.719715
D00000465,465,A00000385,Owner,2022-07-24 03:05:43.719715
D00000466,466,A00000386,Owner,2022-07-22 06:09:13.719715
D00000467,467,A00000386,User,2022-07-16 21:52:43.719715
D00000468,468,A00000387,Owner,2022-07-22 13:08:21.719715
D00000469,469,A00000388,Owner,2022-07-19 23:00:04.719715
D00000470,470,A00000389,Owner,2022-07-24 08:48:18.719715
D00000471,471,A00000390,Owner,2022-07-24 02:54:24.719715
D00000472,472,A00000391,Owner,2022-07-16 20:49:45.719715
D00000473,473,A00000392,Owner,2022-07-21 11:56:45.719715
D00000474,474,A00000393,Owner,2022-07-24 12:02:34.719715
D00000476,476,A00000395,Owner,2022-07-24 22:56:07.719715
D00000477,477,A00000395,User,2022-07-21 11:45:34.719715
D00000478,478,A00000396,Owner,2022-07-25 09:52:26.719715
D00000479,479,A00000397,Owner,2022-07-24 00:48:32.719715
D00000480,480,A00000397,User,2022-07-18 18:44:35.719715
D00000481,481,A00000398,Owner,2022-07-19 06:48:36.719715
D00000482,482,A00000398,User,2022-07-21 03:11:25.719715
D00000483,483,A00000399,Owner,2022-07-17 01:54:56.719715
D00000484,484,A00000400,Owner,2022-07-17 11:50:16.719715
D00000485,485,A00000401,Owner,2022-07-25 04:52:48.719715
D00000486,486,A00000402,Owner,2022-07-21 05:46:45.719715
D00000487,487,A00000403,Owner,2022-07-20 17:48:56.719715
D00000488,488,A00000403,User,2022-07-17 18:19:29.719715
D00000489,489,A00000404,Owner,2022-07-23 16:06:20.719715
D00000490,490,A00000405,Owner,2022-07-23 22:15:53.719715
D00000491,491,A00000406,Owner,2022-07-24 17:01:28.719715
D00000492,492,A00000407,Owner,2022-07-17 04:45:12.719715
D00000493,493,A00000408,Owner,2022-07-24 05:53:51.719715
D00000494,494,A00000409,Owner,2022-07-23 06:32:50.719715
D00000495,495,A00000410,Owner,2022-07-21 01:30:08.719715
D00000496,496,A00000411,Owner,2022-07-16 11:47:07.719715
D00000497,497,A00000412,Owner,2022-07-22 08:22:38.719715
D00000498,498,A00000412,User,2022-07-23 03:01:01.719715
D00000499,499,A00000413,Owner,2022-07-17 10:08:07.719715
D00000500,500,A00000414,Owner,2022-07-23 02:22:04.719715
D00000501,501,A00000415,Owner,2022-07-15 16:53:40.719715
D00000502,502,A00000416,Owner,2022-07-24 08:55:55.719715
D00000503,503,A00000417,Owner,2022-07-21 22:43:28.719715
D00000504,504,A00000418,Owner,2022-07-17 12:36:16.719715
D00000505,505,A00000419,Owner,2022-07-17 04:41:30.719715
D00000506,506,A00000420,Owner,2022-07-24 18:34:26.719715
D00000507,507,A00000421,Owner,2022-07-17 04:19:21.719715
D00000508,508,A00000422,Owner,2022-07-17 23:28:15.719715
D00000509,509,A00000423,Owner,2022-07-24 18:00:33.719715
D00000510,510,A00000424,Owner,2022-07-21 06:50:46.719715
D00000511,511,A00000425,Owner,2022-07-24 20:59:57.719715
D00000512,512,A00000426,Owner,2022-07-16 13:01:59.719715
D00000513,513,A00000427,Owner,2022-07-22 15:19:29.719715
D00000514,514,A00000427,User,2022-07-16 15:33:12.719715
D00000515,515,A00000428,Owner,2022-07-19 16:45:51.719715
D00000516,516,A00000428,User,2022-07-22 04:19:25.719715
D00000517,517,A00000429,Owner,2022-07-15 16:44:20.719715
D00000518,518,A00000430,Owner,2022-07-18 19:41:21.719715
D00000519,519,A00000431,Owner,2022-07-19 19:24:38.719715
D00000520,520,A00000432,Owner,2022-07-16 20:14:38.719715
D00000521,521,A00000433,Owner,2022-07-22 08:24:34.719715
D00000522,522,A00000434,Owner,2022-07-22 14:13:12.719715
D00000523,523,A00000435,Owner,2022-07-17 01:18:46.719715
D00000524,524,A00000436,Owner,2022-07-22 00:23:39.719715
D00000525,525,A00000436,User,2022-07-21 11:57:35.719715
D00000526,526,A00000437,Owner,2022-07-16 18:28:05.719715
D00000527,527,A00000437,User,2022-07-23 15:37:51.719715
D00000528,528,A00000438,Owner,2022-07-16 16:40:47.719715
D00000529,529,A00000439,Owner,2022-07-24 17:46:37.719715
D00000530,530,A00000440,Owner,2022-07-19 23:00:32.719715
D00000531,531,A00000441,Owner,2022-07-20 01:15:22.719715
D00000532,532,A00000441,User,2022-07-17 17:57:14.719715
D00000533,533,A00000442,Owner,2022-07-25 14:05:30.719715
D00000534,534,A00000443,Owner,2022-07-22 14:12:45.719715
D00000535,535,A00000444,Owner,2022-07-18 23:33:37.719715
D00000536,536,A00000445,Owner,2022-07-17 15:12:26.719715
D00000537,537,A00000446,Owner,2022-07-21 14:21:41.719715
D00000538,538,A00000447,Owner,2022-07-22 02:24:44.719715
D00000540,540,A00000449,Owner,2022-07-24 13:31:47.719715
D00000541,541,A00000449,User,2022-07-22 03:19:09.719715
D00000542,542,A00000450,Owner,2022-07-16 00:02:48.719715
D00000543,543,A00000451,Owner,2022-07-17 02:19:37.719715
D00000544,544,A00000452,Owner,2022-07-18 20:26:14.719715
D00000545,545,A00000453,Owner,2022-07-20 15:24:25.719715
D00000546,546,A00000454,Owner,2022-07-23 20:36:07.719715
D00000547,547,A00000455,Owner,2022-07-20 10:39:35.719715
D00000548,548,A00000456,Owner,2022-07-15 14:18:58.719715
D00000550,550,A00000458,Owner,2022-07-17 16:17:21.719715
D00000551,551,A00000459,Owner,2022-07-22 13:03:16.719715
D00000552,552,A00000460,Owner,2022-07-22 00:31:39.719715
D00000553,553,A00000460,User,2022-07-19 22:18:01.719715
D00000554,554,A00000461,Owner,2022-07-17 19:50:24.719715
D00000555,555,A00000461,User,2022-07-18 10:15:42.719715
D00000556,556,A00000462,Owner,2022-07-21 19:37:37.719715
D00000557,557,A00000463,Owner,2022-07-16 22:18:25.719715
D00000558,558,A00000464,Owner,2022-07-25 16:03:25.719715
D00000559,559,A00000465,Owner,2022-07-23 12:43:17.719715
D00000560,560,A00000466,Owner,2022-07-22 13:48:10.719715
D00000561,561,A00000467,Owner,2022-07-23 14:09:33.719715
D00000562,562,A00000468,Owner,2022-07-20 09:27:02.719715
D00000563,563,A00000469,Owner,2022-07-20 23:38:01.719715
D00000564,564,A00000469,User,2022-07-25 01:47:10.719715
D00000565,565,A00000470,Owner,2022-07-24 01:06:43.719715
D00000566,566,A00000471,Owner,2022-07-22 17:43:32.719715
D00000567,567,A00000471,User,2022-07-18 13:52:53.719715
D00000568,568,A00000472,Owner,2022-07-25 16:35:47.719715
D00000569,569,A00000473,Owner,2022-07-21 17:47:04.719715
D00000570,570,A00000474,Owner,2022-07-23 17:54:13.719715
D00000571,571,A00000475,Owner,2022-07-18 01:44:04.719715
D00000572,572,A00000475,User,2022-07-18 14:39:28.719715
D00000573,573,A00000476,Owner,2022-07-16 19:47:36.719715
D00000574,574,A00000477,Owner,2022-07-15 19:43:29.719715
D00000575,575,A00000478,Owner,2022-07-22 09:17:23.719715
D00000576,576,A00000478,User,2022-07-16 23:19:14.719715
D00000577,577,A00000479,Owner,2022-07-15 12:39:09.719715
D00000578,578,A00000480,Owner,2022-07-19 16:28:26.719715
D00000579,579,A00000481,Owner,2022-07-23 08:36:45.719715
D00000581,581,A00000483,Owner,2022-07-23 12:42:11.719715
D00000582,582,A00000484,Owner,2022-07-17 22:15:22.719715
D00000583,583,A00000485,Owner,2022-07-25 12:41:34.719715
D00000584,584,A00000486,Owner,2022-07-15 05:38:33.719715
D00000585,585,A00000487,Owner,2022-07-20 04:30:13.719715
D00000586,586,A00000487,User,2022-07-24 22:18:57.719715
D00000587,587,A00000488,Owner,2022-07-18 05:04:31.719715
D00000588,588,A00000489,Owner,2022-07-15 00:15:21.719715
D00000589,589,A00000490,Owner,2022-07-24 00:33:18.719715
D00000590,590,A00000491,Owner,2022-07-23 04:46:59.719715
D00000591,591,A00000492,Owner,2022-07-20 17:38:25.719715
D00000592,592,A00000493,Owner,2022-07-18 00:05:59.719715
D00000593,593,A00000494,Owner,2022-07-24 15:52:37.719715
D00000596,596,A00000496,Owner,2022-07-23 17:07:35.719715
D00000597,597,A00000497,Owner,2022-07-18 02:07:20.719715
D00000598,598,A00000498,Owner,2022-07-17 17:22:37.719715
D00000599,599,A00000498,User,2022-07-21 13:59:20.719715
D00000601,601,A00000500,Owner,2022-07-16 06:15:44.719715
D00000602,602,A00000500,User,2022-07-24 05:48:23.719715
D00000603,603,A00000501,Owner,2022-07-19 14:13:18.719715
D00000604,604,A00000502,Owner,2022-07-25 00:03:57.719715
D00000605,605,A00000503,Owner,2022-07-21 08:29:38.719715
D00000606,606,A00000504,Owner,2022-07-18 04:45:01.719715
D00000607,607,A00000505,Owner,2022-07-17 06:31:16.719715
D00000608,608,A00000506,Owner,2022-07-20 22:27:04.719715
D00000609,609,A00000507,Owner,2022-07-25 02:05:55.719715
D00000610,610,A00000508,Owner,2022-07-23 22:52:53.719715
D00000611,611,A00000509,Owner,2022-07-18 12:52:10.719715
D00000612,612,A00000509,User,2022-07-20 15:59:25.719715
D00000613,613,A00000510,Owner,2022-07-17 22:42:26.719715
D00000614,614,A00000511,Owner,2022-07-20 09:24:55.719715
D00000615,615,A00000512,Owner,2022-07-15 13:50:30.719715
D00000616,616,A00000513,Owner,2022-07-19 05:58:12.719715
D00000617,617,A00000514,Owner,2022-07-23 06:40:59.719715
D00000618,618,A00000515,Owner,2022-07-22 20:12:43.719715
D00000619,619,A00000516,Owner,2022-07-25 19:42:40.719715
D00000620,620,A00000516,User,2022-07-21 15:03:54.719715
D00000621,621,A00000517,Owner,2022-07-25 13:28:55.719715
D00000622,622,A00000518,Owner,2022-07-25 10:18:29.719715
D00000623,623,A00000519,Owner,2022-07-20 05:55:11.719715
D00000624,624,A00000519,User,2022-07-20 02:22:32.719715
D00000625,625,A00000520,Owner,2022-07-20 18:37:22.719715
D00000626,626,A00000521,Owner,2022-07-15 14:39:28.719715
D00000627,627,A00000522,Owner,2022-07-20 21:11:52.719715
D00000628,628,A00000522,User,2022-07-19 18:49:50.719715
D00000629,629,A00000523,Owner,2022-07-15 08:15:46.719715
D00000630,630,A00000524,Owner,2022-07-17 23:02:50.719715
D00000631,631,A00000525,Owner,2022-07-21 06:16:33.719715
D00000632,632,A00000526,Owner,2022-07-16 12:06:33.719715
D00000633,633,A00000526,User,2022-07-15 00:32:02.719715
D00000635,635,A00000528,Owner,2022-07-22 11:02:55.719715
D00000636,636,A00000528,User,2022-07-22 10:37:39.719715
D00000637,637,A00000529,Owner,2022-07-16 13:15:25.719715
D00000638,638,A00000530,Owner,2022-07-24 15:46:03.719715
D00000639,639,A00000531,Owner,2022-07-23 03:57:14.719715
D00000640,640,A00000532,Owner,2022-07-19 15:00:52.719715
D00000641,641,A00000533,Owner,2022-07-19 18:32:32.719715
D00000642,642,A00000533,User,2022-07-22 14:43:05.719715
D00000643,643,A00000534,Owner,2022-07-16 00:05:06.719715
D00000644,644,A00000535,Owner,2022-07-24 13:15:38.719715
D00000645,645,A00000536,Owner,2022-07-18 14:32:14.719715
D00000646,646,A00000537,Owner,2022-07-19 21:26:46.719715
D00000647,647,A00000537,User,2022-07-21 14:50:40.719715
D00000648,648,A00000538,Owner,2022-07-22 09:41:42.719715
D00000649,649,A00000539,Owner,2022-07-17 19:09:19.719715
D00000651,651,A00000540,Owner,2022-07-23 11:42:39.719715
D00000652,652,A00000541,Owner,2022-07-22 10:10:11.719715
D00000653,653,A00000542,Owner,2022-07-25 19:05:56.719715
D00000654,654,A00000543,Owner,2022-07-17 20:16:30.719715
D00000655,655,A00000544,Owner,2022-07-21 20:30:04.719715
D00000656,656,A00000545,Owner,2022-07-22 17:43:17.719715
D00000657,657,A00000546,Owner,2022-07-24 12:07:21.719715
D00000658,658,A00000546,User,2022-07-15 13:55:58.719715
D00000659,659,A00000547,Owner,2022-07-19 01:58:02.719715
D00000660,660,A00000548,Owner,2022-07-19 19:50:34.719715
D00000661,661,A00000548,User,2022-07-15 03:13:00.719715
D00000662,662,A00000549,Owner,2022-07-17 14:24:50.719715
D00000663,663,A00000550,Owner,2022-07-19 05:51:21.719715
D00000664,664,A00000551,Owner,2022-07-21 18:56:22.719715
D00000665,665,A00000552,Owner,2022-07-15 03:38:27.719715
D00000666,666,A00000553,Owner,2022-07-17 17:26:11.719715
D00000667,667,A00000554,Owner,2022-07-17 00:57:44.719715
D00000668,668,A00000555,Owner,2022-07-20 15:41:45.719715
D00000669,669,A00000556,Owner,2022-07-21 01:34:10.719715
D00000670,670,A00000557,Owner,2022-07-23 19:41:05.719715
D00000671,671,A00000558,Owner,2022-07-21 08:25:49.719715
D00000672,672,A00000559,Owner,2022-07-24 19:30:13.719715
D00000673,673,A00000560,Owner,2022-07-17 11:44:52.719715
D00000674,674,A00000561,Owner,2022-07-20 23:40:07.719715
D00000675,675,A00000562,Owner,2022-07-17 17:22:11.719715
D00000676,676,A00000563,Owner,2022-07-25 03:05:19.719715
D00000677,677,A00000564,Owner,2022-07-25 08:46:58.719715
D00000678,678,A00000565,Owner,2022-07-16 18:08:04.719715
D00000679,679,A00000566,Owner,2022-07-24 11:44:36.719715
D00000680,680,A00000566,User,2022-07-15 04:19:08.719715
D00000681,681,A00000567,Owner,2022-07-15 08:56:06.719715
D00000682,682,A00000568,Owner,2022-07-23 16:15:48.719715
D00000683,683,A00000569,Owner,2022-07-15 20:12:43.719715
D00000684,684,A00000570,Owner,2022-07-23 07:46:45.719715
D00000685,685,A00000571,Owner,2022-07-20 06:40:59.719715
D00000686,686,A00000572,Owner,2022-07-25 21:24:28.719715
D00000687,687,A00000572,User,2022-07-18 09:27:22.719715
D00000688,688,A00000573,Owner,2022-07-19 20:16:50.719715
D00000689,689,A00000574,Owner,2022-07-22 20:49:43.719715
D00000690,690,A00000575,Owner,2022-07-19 00:01:57.719715
D00000691,691,A00000575,User,2022-07-24 16:03:42.719715
D00000692,692,A00000576,Owner,2022-07-19 15:30:57.719715
D00000693,693,A00000576,User,2022-07-23 22:53:23.719715
D00000694,694,A00000577,Owner,2022-07-16 15:51:32.719715
D00000695,695,A00000578,Owner,2022-07-16 16:52:46.719715
D00000696,696,A00000578,User,2022-07-23 00:13:21.719715
D00000697,697,A00000579,Owner,2022-07-22 17:05:16.719715
D00000698,698,A00000580,Owner,2022-07-21 11:50:08.719715
D00000699,699,A00000581,Owner,2022-07-17 01:37:57.719715
D00000700,700,A00000582,Owner,2022-07-15 13:11:59.719715
D00000702,702,A00000584,Owner,2022-07-15 16:39:28.719715
D00000703,703,A00000585,Owner,2022-07-18 15:01:00.719715
D00000704,704,A00000586,Owner,2022-07-17 20:44:57.719715
D00000705,705,A00000587,Owner,2022-07-24 00:27:11.719715
D00000706,706,A00000588,Owner,2022-07-23 23:52:24.719715
D00000707,707,A00000589,Owner,2022-07-23 22:45:29.719715
D00000708,708,A00000590,Owner,2022-07-24 22:41:48.719715
D00000709,709,A00000591,Owner,2022-07-16 01:24:49.719715
D00000710,710,A00000592,Owner,2022-07-21 23:01:40.719715
D00000711,711,A00000593,Owner,2022-07-24 15:42:45.719715
D00000712,712,A00000594,Owner,2022-07-21 09:12:29.719715
D00000713,713,A00000595,Owner,2022-07-22 21:22:29.719715
D00000714,714,A00000596,Owner,2022-07-25 16:55:01.719715
D00000715,715,A00000597,Owner,2022-07-24 21:47:05.719715
D00000716,716,A00000598,Owner,2022-07-20 04:36:21.719715
D00000717,717,A00000599,Owner,2022-07-17 07:19:28.719715
D00000718,718,A00000599,User,2022-07-20 04:35:50.719715
D00000719,719,A00000600,Owner,2022-07-21 00:09:33.719715
D00000720,720,A00000601,Owner,2022-07-20 14:00:46.719715
D00000721,721,A00000602,Owner,2022-07-19 00:43:04.719715
D00000722,722,A00000603,Owner,2022-07-17 09:34:07.719715
D00000723,723,A00000604,Owner,2022-07-15 16:48:12.719715
D00000724,724,A00000605,Owner,2022-07-19 11:03:23.719715
D00000725,725,A00000606,Owner,2022-07-16 15:49:17.719715
D00000726,726,A00000607,Owner,2022-07-25 14:27:29.719715
D00000727,727,A00000608,Owner,2022-07-17 10:10:47.719715
D00000728,728,A00000608,User,2022-07-16 09:34:38.719715
D00000729,729,A00000609,Owner,2022-07-25 22:23:08.719715
D00000730,730,A00000609,User,2022-07-25 04:03:26.719715
D00000731,731,A00000610,Owner,2022-07-17 04:26:38.719715
D00000732,732,A00000610,User,2022-07-17 16:43:03.719715
D00000733,733,A00000611,Owner,2022-07-21 10:32:49.719715
D00000734,734,A00000611,User,2022-07-15 04:38:24.719715
D00000735,735,A00000612,Owner,2022-07-25 05:21:50.719715
D00000736,736,A00000612,User,2022-07-21 04:02:20.719715
D00000737,737,A00000613,Owner,2022-07-23 09:56:00.719715
D00000738,738,A00000614,Owner,2022-07-17 23:19:07.719715
D00000739,739,A00000615,Owner,2022-07-18 21:39:40.719715
D00000740,740,A00000616,Owner,2022-07-18 05:14:03.719715
D00000741,741,A00000617,Owner,2022-07-24 03:58:27.719715
D00000742,742,A00000618,Owner,2022-07-20 11:36:53.719715
D00000743,743,A00000619,Owner,2022-07-23 13:34:58.719715
D00000744,744,A00000620,Owner,2022-07-20 11:27:55.719715
D00000745,745,A00000621,Owner,2022-07-20 14:36:58.719715
D00000746,746,A00000621,User,2022-07-17 22:00:03.719715
D00000747,747,A00000622,Owner,2022-07-21 11:12:44.719715
D00000748,748,A00000623,Owner,2022-07-21 12:56:01.719715
D00000749,749,A00000623,User,2022-07-19 21:50:39.719715
D00000750,750,A00000624,Owner,2022-07-20 23:01:00.719715
D00000751,751,A00000625,Owner,2022-07-20 09:47:50.719715
D00000752,752,A00000626,Owner,2022-07-22 22:14:10.719715
D00000753,753,A00000626,User,2022-07-21 15:17:55.719715
D00000754,754,A00000627,Owner,2022-07-21 19:46:19.719715
D00000755,755,A00000628,Owner,2022-07-23 06:29:47.719715
D00000756,756,A00000629,Owner,2022-07-23 01:17:27.719715
D00000757,757,A00000630,Owner,2022-07-15 05:59:51.719715
D00000758,758,A00000631,Owner,2022-07-25 15:48:52.719715
D00000759,759,A00000632,Owner,2022-07-20 04:04:16.719715
D00000760,760,A00000633,Owner,2022-07-23 07:53:38.719715
D00000762,762,A00000635,Owner,2022-07-15 05:29:22.719715
D00000763,763,A00000636,Owner,2022-07-24 04:29:53.719715
D00000764,764,A00000637,Owner,2022-07-15 03:40:48.719715
D00000765,765,A00000638,Owner,2022-07-23 04:44:29.719715
D00000766,766,A00000639,Owner,2022-07-21 10:16:38.719715
D00000767,767,A00000639,User,2022-07-25 20:25:18.719715
D00000768,768,A00000640,Owner,2022-07-23 21:59:59.719715
D00000769,769,A00000641,Owner,2022-07-20 01:57:39.719715
D00000772,772,A00000643,Owner,2022-07-15 05:49:50.719715
D00000773,773,A00000644,Owner,2022-07-18 01:43:04.719715
D00000774,774,A00000645,Owner,2022-07-18 08:24:55.719715
D00000775,775,A00000646,Owner,2022-07-15 12:11:56.719715
D00000776,776,A00000647,Owner,2022-07-25 12:14:57.719715
D00000777,777,A00000647,User,2022-07-17 15:48:47.719715
D00000778,778,A00000648,Owner,2022-07-19 09:26:27.719715
D00000779,779,A00000649,Owner,2022-07-19 09:44:42.719715
D00000780,780,A00000650,Owner,2022-07-19 16:21:19.719715
D00000781,781,A00000651,Owner,2022-07-23 14:15:08.719715
D00000782,782,A00000652,Owner,2022-07-23 00:54:24.719715
D00000783,783,A00000653,Owner,2022-07-22 05:49:21.719715
D00000784,784,A00000653,User,2022-07-25 17:22:05.719715
D00000785,785,A00000654,Owner,2022-07-25 12:42:02.719715
D00000786,786,A00000655,Owner,2022-07-15 06:20:43.719715
D00000787,787,A00000656,Owner,2022-07-25 07:09:56.719715
D00000788,788,A00000657,Owner,2022-07-22 05:35:16.719715
D00000789,789,A00000658,Owner,2022-07-16 16:30:48.719715
D00000790,790,A00000659,Owner,2022-07-16 15:58:35.719715
D00000791,791,A00000660,Owner,2022-07-23 00:41:44.719715
D00000793,793,A00000662,Owner,2022-07-24 03:30:42.719715
D00000794,794,A00000662,User,2022-07-25 14:37:33.719715
D00000796,796,A00000664,Owner,2022-07-19 09:50:35.719715
D00000797,797,A00000665,Owner,2022-07-23 00:57:50.719715
D00000798,798,A00000666,Owner,2022-07-16 22:12:40.719715
D00000799,799,A00000666,User,2022-07-20 19:17:24.719715
D00000803,803,A00000669,Owner,2022-07-23 22:04:12.719715
D00000804,804,A00000669,User,2022-07-19 19:34:22.719715
D00000806,806,A00000671,Owner,2022-07-25 11:55:39.719715
D00000807,807,A00000672,Owner,2022-07-18 23:26:30.719715
D00000808,808,A00000673,Owner,2022-07-20 16:46:04.719715
D00000809,809,A00000674,Owner,2022-07-15 14:58:28.719715
D00000810,810,A00000675,Owner,2022-07-15 09:30:35.719715
D00000811,811,A00000675,User,2022-07-21 16:49:46.719715
D00000812,812,A00000676,Owner,2022-07-17 05:45:57.719715
D00000813,813,A00000677,Owner,2022-07-15 09:00:24.719715
D00000814,814,A00000678,Owner,2022-07-22 12:39:48.719715
D00000815,815,A00000679,Owner,2022-07-22 03:22:27.719715
D00000816,816,A00000680,Owner,2022-07-22 12:14:17.719715
D00000818,818,A00000682,Owner,2022-07-15 09:35:52.719715
D00000819,819,A00000683,Owner,2022-07-25 19:28:48.719715
D00000820,820,A00000683,User,2022-07-18 04:59:32.719715
D00000821,821,A00000684,Owner,2022-07-15 12:00:05.719715
D00000822,822,A00000685,Owner,2022-07-23 06:49:38.719715
D00000823,823,A00000686,Owner,2022-07-25 19:03:41.719715
D00000824,824,A00000687,Owner,2022-07-24 06:22:26.719715
D00000825,825,A00000688,Owner,2022-07-18 16:01:35.719715
D00000826,826,A00000689,Owner,2022-07-15 17:14:26.719715
D00000827,827,A00000690,Owner,2022-07-16 22:48:18.719715
D00000828,828,A00000690,User,2022-07-17 02:50:12.719715
D00000829,829,A00000691,Owner,2022-07-18 17:35:03.719715
D00000830,830,A00000692,Owner,2022-07-24 17:32:29.719715
D00000831,831,A00000693,Owner,2022-07-21 16:58:23.719715
D00000832,832,A00000694,Owner,2022-07-20 19:22:09.719715
D00000833,833,A00000695,Owner,2022-07-23 15:42:39.719715
D00000834,834,A00000696,Owner,2022-07-24 19:01:38.719715
D00000835,835,A00000697,Owner,2022-07-19 21:44:07.719715
